Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Cluster,GeneSet
prerank,TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL,-0.7973368601497755,-1.7540481581613176,0.0,0.0001002075145367,0.01,33/61,11.53%,SELL;TRAF3IP3;GIMAP7;IL7R;SEPTIN1;DGKA;TXNIP;PIM2;GIMAP4;SPOCK2;CD3D;CD3E;LCK;CCR7;CD27;TRAT1;CD6;TCF7;PCED1B;SATB1;TNFRSF25;FCMR;STMN3;TESPA1;TXK;TRABD2A;OXNAD1;INPP4B;PIK3IP1;CHMP7;LEF1;MAL;ITK,3,C8
prerank,AIZARANI_LIVER_C6_KUPFFER_CELLS_2,-0.7011043306255113,-1.7523331837062257,0.0,9.911830242219914e-05,0.01,87/209,13.47%,F13A1;CXCL12;PLTP;SLC40A1;CFD;RNASE1;MAF;LILRB5;MS4A7;MPEG1;CPVL;ZEB2;ITGAX;LYZ;PDK4;FOLR2;HCLS1;MRC1;CD163;MS4A6A;FGD2;CNTRL;BASP1;FYB1;CD4;CST3;TNFRSF1B;POU2F2;MS4A4A;FGL2;FCGR2A;VCAM1;EVI2B;SLA;SAMHD1;LILRB2;DAB2;NCKAP1L;ARRB2;HMOX1;CD14;LYVE1;C1QA;ALOX5;FILIP1L;RGL1;LAIR1;ADA2;CD84;AXL;KCTD12;PLEK;TYMP;CFP;C1QC;ADAP2;CSF1R;WSB1;LILRB1;FGR;TPP1;SGK1;VSIR;C5AR1;SPI1;SCIMP;RNASET2;RNASE6;C1QB;UCP2;CTSS;CNPY3;IRAK3;FCGRT;MPP1;VSIG4;ZFHX3;SLCO2B1;EPB41L2;MAFB;CCDC88A;HCK;GPR34;KLF4;PTEN;RGS2;TYROBP,3,C8
prerank,DESCARTES_MAIN_FETAL_IGFBP1_DKK1_POSITIVE_CELLS,-0.7282086140897855,-1.748696570697923,0.0,9.805251422411095e-05,0.01,45/142,10.91%,IGFBP4;ABI3BP;CRISPLD2;APOD;ADAMTS1;MFAP4;CFD;DCN;CPXM1;HSPB6;MMP2;ADAMTS15;SCARA5;CTSK;CHRDL1;CD248;TIMP1;IL1RL1;AOX1;TGM2;CLEC2B;GAS1;EMILIN2;MMP19;LTBP2;LMOD1;CILP;ADAMTS5;THY1;IGFBP6;C1QTNF1;RGCC;ATP2B4;PGR;LRRN4CL;F2R;PLPP3;APOL1;SPSB1;GASK1A;P4HA3;HSD11B1;CHST7;OMD;DEPP1,3,C8
prerank,HE_LIM_SUN_FETAL_LUNG_C2_SPP1_POS_MACROPHAGE_CELL,-0.8166238640796875,-1.7449012780454929,0.0,9.7009402370663e-05,0.01,25/48,10.31%,IGFBP4;SELENOP;CD209;PLTP;COLEC12;CD28;FAM20A;RNASE1;LILRB5;IGF1;SLC7A8;MAN1A1;TNFRSF25;ABCA1;LYVE1;CD163L1;C2;CTSL;NPL;EGFL7;CCL2;SCN9A;MTUS1;SIGLEC1;C1QB,3,C8
prerank,AIZARANI_LIVER_C20_LSECS_3,-0.7022754806406809,-1.7434138075412358,0.0,9.598825076676128e-05,0.01,121/278,10.77%,ADAMTS9;ADAMTS1;PLTP;CD36;ADAMTS4;DLC1;SERPINE1;S1PR1;UGCG;SOCS3;STAB1;EPAS1;TGFBR3;NR2F1;RELN;ZEB2;CDH5;GPRC5A;EMP1;CD93;JUND;PREX2;TIMP1;MRC1;AKAP12;KDM6B;TCIM;LIMA1;SLC7A8;ENG;FGFR1;PRICKLE2;LRRC32;SBNO2;EFNB2;HIC1;LDB2;DUSP5;TFPI;PRSS23;TCF4;IL1RL1;DAB2;NR5A2;CD14;RHOJ;ESAM;SOX17;TGM2;LYVE1;IL4R;CDKN1A;DUSP6;MYCT1;ZEB1;NAV1;CAVIN2;APOLD1;SLC2A3;FAM43A;NID1;ITPRIP;BMPR2;CLEC4G;IGFBP7;CDK17;DNASE1L3;FAM107A;PLCB1;ERG;IL1R1;HIPK2;ADGRL4;CTSL;PPFIBP1;ARGLU1;PTPRB;COL4A1;PXN;WSB1;JAM3;RASIP1;FILIP1;COL4A2;TFPI2;C1QTNF1;MAST4;PDLIM1;PLEKHG1;FOSL2;ROBO4;THBD;SGK1;NRIP1;UPP1;TIE1;NXPE3;FXYD6;DNMBP;SEC14L1;ARSG;SLC20A1;RIPOR1;CAVIN1;CHSY1;PLPP3;NOS3;ITGA5;ETS2;SPRY4;TNFRSF10D;NAMPT;SHANK3;TNFRSF10B;ARHGAP26;DCUN1D3;ANKRD11;PCDH17;SHROOM4;SASH1;IFI16,3,C8
prerank,CUI_DEVELOPING_HEART_VALVAR_ENDOTHELIAL_CELL,-0.7233019662295369,-1.742115399443516,0.0,9.49883731546075e-05,0.01,46/131,8.90%,NR4A1;SELL;TAC1;C7;ADAMTS1;AQP1;PLA2G2A;GEM;PTGS2;SOCS3;SERPINF1;NR4A2;NR4A3;ANK2;CTSK;RHOU;TNFAIP6;VCAN;RGS5;CXCL2;PI16;NFIL3;EVL;ARID5A;ANGPTL2;MT2A;DUSP5;CCDC3;CLIC2;CD200;CDKN1A;TGFB3;MMP19;KLF9;APOLD1;ITPRIP;CTSL;AKR1B1;TFPI2;C1QTNF1;PDLIM1;FOSL2;THBD;GJA1;CLDN11;HBEGF,3,C8
prerank,JONES_OVARY_PERICYTE,-0.6923344847482259,-1.7373970740659117,0.0,9.400911157569402e-05,0.01,58/160,9.52%,COL14A1;IGFBP4;SELENOP;CCDC80;GPX3;SLC40A1;TGFBR2;EPAS1;ADIRF;FBN1;COL6A3;SPARCL1;EMILIN1;SLC7A2;RGS5;ADCY4;PDGFRB;UTRN;FRZB;FXYD1;MT2A;LDB2;RHOB;CCDC102B;PRSS23;GNG11;SMOC2;COL1A1;NBL1;ESAM;PKIG;LTBP4;NR2F2;FILIP1L;TBX2;CAV1;NOSTRIN;JAG1;GJA4;IGFBP7;COX7A1;TNS1;MEF2C;ADAMTS5;GUCY1B1;ETS1;PDE1A;PDLIM1;NOTCH3;COL6A2;NDN;PLAC9;SEPTIN4;PRKG1;CAVIN1;RARRES2;PLPP3;ETS2,3,C8
prerank,DESCARTES_FETAL_ADRENAL_STROMAL_CELLS,-0.7152655984227707,-1.7352656478823014,0.0,0.0001860996698539,0.02,36/127,5.24%,FGF7;ABI3BP;CCDC80;C7;DCN;OGN;SFRP2;ADAMTS15;SCARA5;ABCA6;COL6A3;CHRDL1;CD248;ABCC9;PODN;ZNF385D;PRRX1;PCDH18;PI16;C1R;TWIST2;IL6;ADH1B;CCDC102B;THBS2;BICC1;COL1A1;PCOLCE;COL3A1;PDGFRL;FAP;FREM1;MEOX2;IGFN1;MYH11;RSPO3,3,C8
prerank,RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS,-0.6839632249230704,-1.7320889177447207,0.0,0.0001842198752089,0.02,76/267,7.37%,TNXB;COL14A1;ABI3BP;CCDC80;GPX3;PLTP;PLA2G2A;MFAP4;CFD;DCN;GFPT2;SERPINF1;RBMS3;HTRA1;LRP1;CPE;MMP2;SCARA5;TGFBR3;CTSK;FBN1;COL6A3;CHRDL1;CD248;DST;JUND;VCAN;TIMP1;AKAP12;PTGIS;EBF1;LIMA1;LSP1;PRRX1;PRG4;TPPP3;PI16;TMEM176B;FXYD1;C1R;FGFR1;ATP2B1;CST3;NOVA1;MEDAG;C3;TFPI;AHNAK;CCN5;COL1A1;DAB2;PCOLCE;COL3A1;CELF2;PDGFRL;CYBRD1;LTBP4;GAS1;C1S;NID1;CCN1;COL1A2;RBM39;JAG1;VIM;FBLN1;AXL;OLFML3;TYMP;ADAMTS5;CD63;PROCR;PXN;CLU;FILIP1;IGFBP6,3,C8
prerank,LAKE_ADULT_KIDNEY_C27_VASCULAR_SMOOTH_MUSCLE_CELLS_AND_PERICYTES,-0.7405432969764769,-1.731444501196671,0.0,0.0001823776764568,0.02,57/151,9.14%,NR4A1;FOSB;EGR1;GPX3;ZFP36;DLC1;LHFPL6;RBMS3;SLIT3;EPAS1;ADIRF;JUNB;SYNPO2;SPARCL1;DST;DUSP1;AKAP12;FOS;TACC1;EBF1;UTRN;HPSE2;AKT3;DLG2;MAP3K5;TTC28;RBPMS;CAMK2D;ZEB1;RERG;AKAP13;SOX5;MYH11;TBX2;BMPR2;MEIS2;PDE3A;FCHSD2;ARID5B;TNS1;MEF2C;TMTC1;TBC1D1;PDE1A;COL4A1;ARHGAP6;WSB1;COL4A2;AFF3;RAPGEF2;MBNL1;CACNA1C;PTPRG;FRY;SLC8A1;INPP4B;PRKG1,3,C8
prerank,MENON_FETAL_KIDNEY_7_LOOPOF_HENLE_CELLS_DISTAL,0.5247641656093401,1.7299203111268473,0.0,0.0041388009302447,0.15,65/248,9.13%,MUC1;EPCAM;CD24;ATP1B1;TFCP2L1;SPINT2;SPP1;TSTD1;NDUFB9;DEFB1;S100A6;COX6C;UQCRH;APLP2;DMAC1;PKM;NDUFA4;UQCRC1;RNF7;FAM162A;UQCR10;ATP1B3;CYC1;MAGEF1;SDC4;MGST3;ATP6V0E1;ATP5F1C;BEX3;UCHL1;MPC2;PRDX5;ATP6V0B;NDUFB2;ATP6AP2;SLIRP;NDUFA6;CYCS;AURKAIP1;NDUFC2;ECI1;CYP1B1;VAMP8;VDAC1;PDHA1;GNG5;NDUFB6;MDH1;MT-CO2;MT-ND4;NDUFB4;NDUFS8;ATP5F1E;CTDSPL;ATP6AP1;ENO1;NDUFB5;NDUFS6;COX8A;NIPSNAP2;UQCRC2;MT-ND4L;NDUFA8;NDUFA5;COX20,3,C8
prerank,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS,-0.7658884845606492,-1.7289645761083172,0.0,0.0002708579353319,0.03,44/82,9.46%,FGF7;IGFBP4;SELENOP;APOD;ABCA8;MFAP4;DCN;ENPP2;SERPINF1;CPE;SFRP2;SYNPO2;TIMP1;AKAP12;TCIM;PRRX1;CH25H;C1R;COL1A1;PCOLCE;COL3A1;CCDC3;NBL1;KCNE4;TGM2;NR2F2;C1S;TWIST1;CCN1;COL1A2;VIM;AEBP1;IGFBP7;FBLN1;THY1;IGFBP6;CLEC11A;GJA1;COL6A2;GATA2;CLDN11;RARRES2;PLPP3;CCL2,3,C8
prerank,AIZARANI_LIVER_C32_MVECS_3,-0.7248429158828946,-1.7261765342061854,0.0,0.0002682024653777,0.03,58/118,9.94%,PTGDS;C7;KLF2;SOCS3;SPRY1;RNASE1;PECAM1;EPAS1;CALCRL;TGFBR3;ACKR1;GIMAP4;AKAP12;PTGIS;TACC1;CFLAR;SRPX;SELE;VWF;ZCCHC24;ENG;FGFR1;VCAM1;HEG1;TFPI;NTN4;PRSS23;CSRNP1;MMRN2;TGM2;NR2F2;NFKBIZ;SLC38A2;KLF9;RAMP3;AFF1;APOLD1;ITPRIP;NOSTRIN;IGFBP7;TNS1;IL1R1;ID1;PPFIBP1;NFIA;PTPRB;PDLIM1;PELI2;THBD;SGK1;CLDN11;NOVA2;NOS3;APOL1;CXCL9;NPDC1;SPRY4;HDAC7,3,C8
prerank,DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS,0.7426297663084709,1.7252091125278204,0.0,0.0051416642325733,0.17,5/35,3.96%,MUC1;CP;TACSTD2;ELF3;CAPS,3,C8
prerank,SU_HO_CONV_CENT_CHONDROSARCOMA_C3_CHONDROBLASTIC_OSTEOSARCOMA,0.5292781768737714,1.7232196236001665,0.0,0.0050446516998832,0.17,126/399,10.15%,CDKN2A;TMEM123;VWA1;SPINT1;PYCR1;MMP7;TMED3;FADS2;SERPINB5;DHCR7;RHOD;SLC52A2;CNN3;BCAP31;SERINC2;LGALS3;MAGOH;LY6K;SCD;ANXA2;S100P;PTS;PKM;SSR1;MCUR1;PRDX4;PPP1R14C;MANF;PPIB;YIF1A;PSMB2;MFAP2;ALDH3A2;GNPNAT1;PDIA4;ERG28;GPX7;DPY30;ATP1B3;PPP1R16A;ELOVL1;RCN2;PSMC2;SURF4;RSU1;DNAJB11;SEC13;AGPAT2;CSRP1;SLC39A7;RCN1;REEP3;FN1;UNC93B1;COL11A1;BTG3;SGCE;PSMC1;ARPP19;MMP1;GIPC1;ATP6V0B;SCUBE3;TMCO1;MAP3K13;CMPK1;SOX9;PSMA4;GORASP2;ATP6AP2;LMAN1;GMDS;HCFC1R1;CLIC3;PYGL;CYP1B1;SEMA3B;PDIA6;SAR1A;PPT1;CBR1;CNIH1;TXNL1;GNG5;TALDO1;PPIL1;PPIC;TCP1;RER1;LOXL2;MCFD2;CSPG4;TMEM134;DDX21;LSM2;COA8;ATP6AP1;B9D1;PIGP;GTF3C6;MAPK1IP1L;TRAPPC3;TMEM219;TMEM9;HTATIP2;FKBP3;MAN1B1;TMED10;PSMA5;PHLDA2;MDH2;VDAC2;KCTD5;SCARB1;UBE2E3;YIPF3;ERLEC1;SLC35B2;TMEM179B;TMED2;SNAP29;TUSC3;FERMT2;FADS1;GPC1;EMC3,3,C8
prerank,HU_FETAL_RETINA_RPC,0.6334015404474678,1.721055329850939,0.0,0.0049512322239594,0.17,32/98,6.40%,CRABP1;CDK1;MCM4;DEK;TOP2A;TYMS;SPP1;CKS1B;CCNB2;HMGA1;MCM2;NUSAP1;UBE2C;UBE2T;CENPU;PTTG1;MAD2L1;CENPF;ANP32E;MDK;PCLAF;CDCA7;MCM3;AURKB;TMSB15A;SNRPG;SCUBE3;LMAN1;CKS2;ATAD2;PCNA;CENPM,3,C8
prerank,TRAVAGLINI_LUNG_VEIN_CELL,-0.8632788760647839,-1.720582226659541,0.0,0.0002655985579468,0.03,23/39,8.19%,ABI3BP;ADAMTS9;PTGDS;C7;ADAMTS4;CPE;ACKR1;TIMP1;SELP;SRPX;CXCL2;SELE;VWF;LYST;VCAM1;PRSS23;MMRN1;LYVE1;IL1R1;CSF3;CLU;SLCO2A1;UPP1,3,C8
prerank,TRAVAGLINI_LUNG_B_CELL,-0.7289816322154462,-1.7201457734971168,0.0,0.0002630447256589,0.03,60/139,9.53%,MS4A1;SELL;CD37;NIBAN3;CD22;TXNIP;SP140;CD52;LIMD2;SPIB;POU2AF1;BLK;PRKCB;CXCR4;RASGRP2;CCR7;EBF1;TNFRSF13C;RCSD1;FGD2;CD40;RB1;TRAF5;ZBTB20;POU2F2;CD79B;TNFRSF13B;IRF8;TCF4;CD79A;EEF2;EAF2;CD200;TCL1A;BIRC3;IL4R;PKIG;CAMK2D;PLAC8;FCMR;ADAM28;ATP2A3;MYCBP2;RALGPS2;ARID5B;MEF2C;TLR10;IKZF3;CD72;CD19;P2RX5;SEL1L3;AFF3;PDLIM1;DUSP22;KLHL5;SP110;VPREB3;SCIMP;CD74,3,C8
prerank,LAKE_ADULT_KIDNEY_C28_INTERSTITIUM,-0.7758894217244265,-1.7134057256742523,0.0,0.0003473860503939,0.04,36/81,9.78%,C7;DCN;LHFPL6;LAMA2;RBMS3;TSHZ2;SLIT3;ZEB2;SYNE1;DST;AKAP12;TACC1;THBS1;EBF1;UTRN;DPYD;LDB2;TMSB4X;AKT3;MEIS1;MAP3K5;TTC28;COL4A4;RERG;CCN1;MEIS2;IGFBP7;DACH1;ZBTB16;NFIA;COL4A1;COL4A2;CACNA1C;INPP4B;PRKG1;VMP1,3,C8
prerank,DESCARTES_FETAL_THYMUS_STROMAL_CELLS,-0.7255498167577593,-1.713258232573557,0.0,0.0003441088235034,0.04,51/131,8.00%,COL14A1;CCDC80;ADAM33;MFAP4;DCN;OGN;HSPB6;LRP1;SFRP2;MMP2;ADAMTS15;SCARA5;FBN1;CD248;TNS2;EMILIN1;VCAN;TIMP1;SRPX;PRRX1;PI16;DLK1;C1R;METRNL;COL6A6;ANGPTL2;NOVA1;C3;THBS2;COL1A1;GPC3;PCOLCE;COL3A1;LTBP4;GAS1;PDPN;C1S;CCDC8;COL1A2;COL5A3;FBLN1;ADAM12;OLFML3;ADAMTS5;MRC2;FMOD;EBF2;S1PR3;FGF18;CLEC11A;COL5A2,3,C8
prerank,DESCARTES_FETAL_INTESTINE_VASCULAR_ENDOTHELIAL_CELLS,-0.8227999895614609,-1.7127122096473095,0.0,0.0003408928531903,0.04,20/38,11.45%,FABP4;COL15A1;GASK1B;SELP;EMCN;ARHGEF15;CD34;CYYR1;MMRN2;ESAM;SOX17;TNNT3;DLL4;PLVAP;GPR4;SLCO2A1;MSX1;APLNR;MEOX1;FAM110D,3,C8
prerank,TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL,-0.7085194431006583,-1.7102658793722814,0.0,0.000337736437883,0.04,72/158,13.23%,ABI3BP;ABCA8;MFAP4;CD36;COLEC12;ENPP2;MMP2;NABP1;ABCA6;COL6A3;CHRDL1;G0S2;DST;DUSP1;PLEKHH2;LAMA4;TMEM176A;PRG4;TMEM176B;ALDH1A1;CD8A;COL6A6;CYP7B1;ADH1B;SLIT2;SAMHD1;GPC3;CAMK2N1;CD14;SERPINB9;TGM2;SNCA;LTBP4;DUSP6;VEGFC;MMP19;CDO1;AOC3;CCN1;S1PR2;ELMO1;LMCD1;DHRS3;PTGIR;OLFML3;MRC2;ULK4;CMKLR1;WNT2;RGCC;CES1;HMCN1;MCOLN2;FHL1;RARRES2;MME;DOCK4;SVEP1;HSD11B1;NUAK1;UCP2;SCN7A;PRELP;ZNF106;MAL;NRP1;ZDHHC14;ANO1;CD44;ADAMTS8;SPTBN1;MYADM,3,C8
prerank,HE_LIM_SUN_FETAL_LUNG_C2_MYELOCYTE_LIKE_CELL,0.7819389569780295,1.7096154146307685,0.0606060606060606,0.0056287692651329,0.18,5/16,4.48%,LTF;LCN2;S100P;CHI3L1;ANXA3,3,C8
prerank,DESCARTES_FETAL_LUNG_STROMAL_CELLS,-0.8219282590711293,-1.7090135016920442,0.0,0.0003346379384529,0.04,16/41,8.77%,FGF7;LAMA2;ABCA6;ZNF385D;HPSE2;MMP23B;SLIT2;VEGFD;FAP;FREM1;CACNA1G;RGS13;TMEM132C;S1PR3;XPNPEP2;PGR,3,C8
prerank,BUSSLINGER_GASTRIC_MATURE_PIT_CELLS,0.5180984528346408,1.703636352052745,0.0,0.0060308242126423,0.19,59/213,8.11%,MUC1;SLPI;DSG2;DSC2;S100A14;MAL2;KRT8;KRT19;IFI27;YWHAZ;TACSTD2;SPINT2;SPINT1;FHL2;ELF3;S100A6;CFL1;HACD3;S100A11;GSTP1;PSCA;LGALS3;IFI6;ESRP1;FXYD3;SMIM22;VEGFA;S100P;NQO1;MYL12A;TUBA1C;TSKU;TMEM54;EZR;ACTB;FLNB;MYH14;MGST3;PTTG1IP;SOSTDC1;CRIP1;CD164;PPIF;UNC5B;VAMP8;HIGD1A;CBR1;TAGLN2;RIPK4;RAC1;STK24;SLC44A2;TNFRSF21;PLAAT2;JUP;TCEAL9;ARPC1A;JPT1;TSPAN3,3,C8
prerank,LAKE_ADULT_KIDNEY_C19_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_MEDULLA,0.5801469210888596,1.7013647864387496,0.0,0.0059250202790872,0.19,55/234,7.37%,EPCAM;CD24;DSP;ATP1B1;TFCP2L1;TMEM123;FOXI1;PRDX1;TACSTD2;CD9;PLOD2;GRB14;APP;CNN3;WFDC2;GSTP1;LGALS3;APLP2;SNX3;CANX;ANXA2;NRDC;ERP27;PKM;NDUFA4;MYL12A;S100A10;LAPTM4A;EZR;CRYAB;ATP6V0E1;ATP5F1C;PTTG1IP;ARF1;FDFT1;ATP6V0B;SPTBN2;PSMA7;HINT1;CD164;RHOA;ATP6AP2;CYCS;PDIA3;PDIA6;KIF5B;CBR1;MDH1;ATP6V1G1;SERBP1;DYNLT3;SOD2;HSP90AB1;MBOAT2;ENO1,3,C8
prerank,HE_LIM_SUN_FETAL_LUNG_C5_LATE_PRO_B_CELL,-0.8163514002879739,-1.698913717364941,0.0,0.0004144947192201,0.05,16/24,14.64%,PECAM1;CD27;ENG;CD34;SOCS2;GNG11;TNFRSF1A;ERG;ELK3;EGFL7;ITGA5;SMIM3;GSN;C1QTNF4;FHIT;SORBS3,3,C8
prerank,DESCARTES_MAIN_FETAL_THYMOCYTES,-0.7662832644512879,-1.6963664459326735,0.0,0.0004107605325604,0.05,35/74,14.97%,TRBC2;CD96;DGKA;MZB1;LCK;SH2D1A;GRAP2;CD8A;TRAT1;THEMIS;TCF7;CD38;SATB1;SSH2;RHOH;MDM4;CAMK4;KCNA3;TESPA1;TBC1D19;P2RX5;CEP85L;ACSF3;CD247;UBASH3A;HDAC7;SEPTIN6;LEF1;CYP2U1;CEP128;TNRC6C;MCPH1;IDNK;PTCRA;NFATC3,3,C8
prerank,DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS,-0.709403396707172,-1.694566952275221,0.0,0.0004070930278054,0.05,41/110,12.18%,STAB1;ECSCR;EMCN;ADCY4;ARHGEF15;BMPER;LDB2;DUSP5;NTN4;MMRN2;TSPAN7;SOX17;DIPK2B;JAM2;RAMP3;NOSTRIN;CLEC4G;MAN1C1;HSPA12B;CPNE5;DNASE1L3;SMAD9;FLT4;DLL4;ADGRL4;PTPRB;RASIP1;SLCO2A1;NHSL2;EGFL7;TRPM6;C2CD4B;NOVA2;PLPP3;NOS3;CRACR2B;THSD1;GNA14;RASSF9;VIP;KANK3,3,C8
prerank,DESCARTES_FETAL_LUNG_MYELOID_CELLS,-0.7125136367365315,-1.6929416795615917,0.0,0.000403490434639,0.05,57/141,12.94%,CD209;PTGS2;CYTH4;LILRB5;MS4A7;MPEG1;CPVL;ITGAX;CIITA;LYZ;FOLR2;CD163;WDFY4;MS4A6A;FGD2;CD1C;CLEC10A;MS4A4A;FGL2;IRF8;MILR1;LILRB2;CPA3;HDC;CD300E;CD14;EGR2;PLD4;C1QA;FPR1;CLNK;DNASE1L3;CD1D;C1QC;CD163L1;CMKLR1;SLC12A3;KYNU;PLA2G2D;FLT3;NCF2;SPI1;SCIMP;CD74;CXCL9;SIGLEC1;RNASE6;C1QB;NLRC4;LILRA5;VSIG4;CLEC4F;C5AR2;MS4A4E;P2RY14;HCK;GPR34,3,C8
prerank,CUI_DEVELOPING_HEART_C7_MAST_CELL,-0.7166451738284441,-1.6877597623363454,0.0,0.0004799412538338,0.06,63/146,9.78%,FOSB;ZFP36;BTG2;CD37;NABP1;TSPYL2;ARHGAP15;ARHGEF6;MLPH;HCLS1;ARHGDIB;CD69;IER2;LCP1;CD53;GRAP2;LYST;TMEM176B;ALDH1A1;RAC2;NCF4;CTSG;DOCK10;CREM;CNRIP1;IL1RL1;CPA3;GPR65;XBP1;GMFG;HDC;TSC22D3;PTPN7;RHOH;ACSL4;ALOX5;NFKBIZ;P2RX1;KIT;CAVIN2;LAIR1;SLC2A3;ATP2A3;PAG1;BIN2;ADRB2;LPXN;CD84;PLEK;RGS13;TESPA1;MS4A2;GAPT;SAMSN1;ATP6V0A2;CSF2RB;SERTAD1;GATA2;STXBP5;ITGAM;LAT;BTK;VMP1,3,C8
prerank,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MAST_CELLS,-0.7444483004109749,-1.6875064985160524,0.0,0.0004757678516265,0.06,32/72,10.35%,PTGS2;EGR3;ZNF331;NR4A2;NR4A3;CD37;CD69;IER2;AREG;RAC2;CTSG;FCER1A;CREM;IL1RL1;CPA3;GPR65;HDC;BIRC3;ACSL4;NFKBIZ;DUSP6;KIT;CAVIN2;ADRB2;RGS13;MS4A2;SAMSN1;SGK1;GATA2;CCL2;EMP3;SELENOK,3,C8
prerank,ZHENG_CORD_BLOOD_C4_PUTATIVE_EARLY_ERYTHROID_COMMITMENT,-0.7097698329701261,-1.6872386525370069,0.0,0.0004716664046297,0.06,38/92,9.52%,SLC40A1;CCND2;ITGA4;TSPYL2;ZEB2;TNIK;ARHGAP15;RIPOR3;CD69;ZBTB20;SLA;IL1RL1;CPA3;CELF2;RHOH;ABCA1;SESN3;PKIG;NFKBIZ;MYCT1;KIT;SLC38A2;EREG;ELMO1;STK4;CD84;ZBTB16;ERG;TESPA1;NFIA;ATP6V0A2;PHTF1;RAPGEF2;PRKACB;GATA2;RSBN1;NLK;ETS2,3,C8
prerank,GAUTAM_EYE_IRIS_CILIARY_BODY_MONOCYTES,-0.7171010924106707,-1.6839079094352398,0.0,0.000623513423784,0.07,43/112,8.14%,GIMAP7;JAK3;DOCK2;ITGA4;LIMD2;PSTPIP1;SLFN11;ARHGAP30;CXCR4;THBS1;GIMAP5;AREG;IL16;SCO2;CD4;ARID5A;SCN1B;DPYD;CLEC10A;C3;ITPR2;CCDC88B;DOCK11;NCKAP1L;SH2B3;JAML;TBC1D2B;MDM4;PLAC8;ALOX5;GPRIN3;SDCCAG8;CYSLTR1;PAG1;INPP5D;NXF1;FLI1;SYK;CD48;GPR155;LILRB1;FGR;KYNU,3,C8
prerank,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES,-0.774505747458715,-1.6794315036744136,0.0,0.0007727867646476,0.09,37/69,14.91%,SLC40A1;ZNF331;NR4A2;MS4A7;DUSP1;CXCR4;MS4A6A;CST3;CLEC10A;FCER1A;C3;FGL2;FCGR2A;CD14;PLD4;C1QA;HERPUD1;APOE;GPR183;PHACTR1;TYMP;C1QC;CSF1R;SGK1;SPI1;CD74;RNASET2;RNASE6;C1QB;CTSS;GPR34;RGS2;TYROBP;LST1;CD68;MSR1;AIF1,3,C8
prerank,HAY_BONE_MARROW_NK_CELLS,-0.6511264264259283,-1.6707719498097957,0.0,0.000766292758222,0.09,99/332,10.77%,AKNA;TBC1D10C;ZAP70;CIRBP;CORO1A;TGFBR3;STAT4;SYNE1;GZMA;CASP8;ARHGAP30;AOAH;CFLAR;ARHGDIB;ARHGAP9;MYO1F;IER2;CD53;ST6GALNAC6;ABCB1;MMP23B;PDGFD;CST7;RAC2;SASH3;GZMB;SKAP1;LDB2;IL2RG;ADGRE5;PRSS23;CD7;WIPF1;SYTL1;CTDSP1;GPR65;APOBEC3G;SYTL2;GNLY;GNG2;RSRP1;IL18RAP;BNC2;CTSW;ZNF276;MLLT6;PRR5L;PITPNC1;PRF1;DTHD1;PYHIN1;RNF166;AK5;DDX5;EOMES;DENND2D;TSPAN32;DOK2;RASSF5;ITGAL;SH2D2A;TRGC1;RBM39;BIN2;PRKCH;APOBEC3C;ADGRG5;ADRB2;SLA2;DHRS3;ZBTB16;PTGDR;EFHD2;FCRL6;PXN;TXK;IL12RB1;PRKACB;BTN3A2;KLHDC4;SIRT2;PSMB10;KLRB1;SIPA1;GZMM;CD247;KLRD1;PILRB;ITGB7;IRF1;PPP1R18;PIP4K2A;MATK;CPNE1;MCTP2;UCP2;MOB2;EIF3G;IFI16,3,C8
prerank,LAKE_ADULT_KIDNEY_C9_THIN_ASCENDING_LIMB,0.5486929671688079,1.670201190535285,0.0,0.0104326326896859,0.33,57/189,7.47%,EPCAM;CD24;SLPI;MAL2;KRT7;SLC34A2;DEK;PRDX1;TACSTD2;SPP1;CD9;S100A6;APP;WFDC2;GSTP1;ERMP1;APLP2;CANX;ANXA2;TPM1;PKM;NDUFA4;MYL12A;S100A10;LAPTM4A;PPIB;SCCPDH;CRYAB;ATP6V0E1;ATP5F1C;PTTG1IP;ARF1;BEX3;MPC2;CNDP2;YBX1;PSMA7;HINT1;RHOA;CYCS;PON2;PDIA3;HOOK1;PDIA6;MET;KIF5B;CBR1;ARHGAP29;RAC1;CLDN1;ATP6V1G1;SERBP1;SOD2;HSP90AB1;ANXA4;ENO1;DSTN,3,C8
